1491347,Zucchini & Cheese Roulades,"[""1 cup part-skim ricotta cheese"", ""1/4 cup grated Parmesan cheese"", ""2 tablespoons minced fresh basil or 2 teaspoons dried basil"", ""1 tablespoon capers, drained"", ""1 tablespoon chopped Greek olives"", ""1 teaspoon grated lemon zest"", ""1 tablespoon lemon juice"", ""1/8 teaspoon salt"", ""1/8 teaspoon pepper"", ""4 medium zucchini""]","[""In a small bowl, mix the first 9 ingredients."", ""Slice zucchini lengthwise into twenty-four 1/8-in.-thick slices. On a greased grill rack, cook zucchini in batches, covered, over medium heat. Grill until tender, 2-3 minutes on each side."", ""Place 1 tablespoon ricotta mixture on the end of each zucchini slice. Roll up and secure each with a toothpick.""]",www.tasteofhome.com/recipes/zucchini-cheese-roulades/,Gathered,"[""ricotta cheese"", ""Parmesan cheese"", ""fresh basil"", ""capers"", ""olives"", ""lemon zest"", ""lemon juice"", ""salt"", ""pepper"", ""zucchini""]"
1491348,Black-Eyed Pea Spinach Salad,"[""1/4 cup olive oil"", ""1/4 cup red wine vinegar"", ""4 teaspoons Dijon mustard"", ""1 teaspoon salt"", ""1 teaspoon pepper"", ""2 cans (15-1/2 ounces each) black-eyed peas, rinsed and drained"", ""3 medium tomatoes, seeded and chopped"", ""1/2 cup thinly sliced red onion"", ""1 package (9 ounces) fresh spinach"", ""1/2 cup chopped pecans, toasted"", ""6 bacon strips, cooked and crumbled""]","[""In a large bowl, whisk the first five ingredients. Stir in the peas, tomatoes and onion. Cover and refrigerate until serving."", ""Place the spinach and vegetable mixture in a large serving bowl; toss gently. Sprinkle with pecans and bacon.""]",www.tasteofhome.com/recipes/black-eyed-pea-spinach-salad/,Gathered,"[""olive oil"", ""red wine vinegar"", ""mustard"", ""salt"", ""pepper"", ""black-eyed peas"", ""tomatoes"", ""red onion"", ""fresh spinach"", ""pecans"", ""bacon""]"
1491349,Turkey Spaghetti Sauce,"[""1 pound Italian turkey sausage links, casings removed"", ""1/2 pound extra-lean ground turkey"", ""1-3/4 cups sliced fresh mushrooms"", ""1 medium green pepper, chopped"", ""1 medium onion, chopped"", ""1 can (29 ounces) tomato puree"", ""1 can (14-1/2 ounces) diced tomatoes, undrained"", ""1 can (6 ounces) tomato paste"", ""2 bay leaves"", ""1 tablespoon dried oregano"", ""1 teaspoon garlic powder"", ""1 teaspoon dried basil"", ""1/2 teaspoon salt"", ""1/4 teaspoon pepper"", ""Hot cooked multigrain spaghetti""]","[""Crumble sausage and turkey into a"", ""coated with cooking spray. Add the mushrooms, green pepper and onion. Cook and stir over medium heat until meat is no longer pink; drain. Stir in the puree, tomatoes, tomato paste, bay leaves and seasonings. Bring to a boil. Reduce heat; simmer, uncovered, for 30 minutes."", ""Discard bay leaves. Serve desired amount with spaghetti. Cool remaining sauce; transfer to freezer containers. Freeze for up to 3 months."", ""To use frozen sauce: Thaw in the refrigerator overnight. Place in a saucepan and heat through.""]",www.tasteofhome.com/recipes/turkey-spaghetti-sauce/,Gathered,"[""sausage"", ""extra-lean ground turkey"", ""mushrooms"", ""green pepper"", ""onion"", ""tomato puree"", ""tomatoes"", ""tomato paste"", ""bay leaves"", ""oregano"", ""garlic"", ""basil"", ""salt"", ""pepper""]"
1491350,Lemon Vinaigrette Salad,"[""1 head Boston or Bibb lettuce, separated into leaves"", ""1 large tomato, sliced"", ""1 small cucumber, sliced"", ""1/4 cup olive oil"", ""2 tablespoons lemon juice"", ""2 teaspoons snipped fresh dill"", ""1/4 teaspoon salt"", ""1/8 teaspoon pepper""]","[""Arrange the lettuce on four salad plates. Top with tomato and cucumber slices. In a jar with a tight-fitting lid, combine the oil, lemon juice, dill, salt and pepper; shake well. Drizzle over salads.""]",www.tasteofhome.com/recipes/lemon-vinaigrette-salad/,Gathered,"[""Bibb lettuce"", ""tomato"", ""cucumber"", ""olive oil"", ""lemon juice"", ""dill"", ""salt"", ""pepper""]"
1491351,Greek Salad And Chicken,"[""3 cups cubed cooked chicken"", ""2 medium cucumbers, peeled, seeded and chopped"", ""1 cup crumbled feta cheese"", ""2/3 cup sliced ripe olives"", ""1/4 cup minced fresh parsley"", ""1 cup mayonnaise"", ""3 garlic cloves, minced"", ""1/2 cup plain yogurt"", ""1 tablespoon dried oregano""]","[""In a large bowl, combine the chicken, cucumbers, cheese, olives and parsley. In a small bowl, combine remaining ingredients. Toss with chicken mixture. Cover and refrigerate for several hours before serving.""]",www.tasteofhome.com/recipes/greek-salad-and-chicken/,Gathered,"[""chicken"", ""cucumbers"", ""feta cheese"", ""olives"", ""fresh parsley"", ""mayonnaise"", ""garlic"", ""plain yogurt"", ""oregano""]"
1491352,Jumbo Molasses Cookies,"[""3 cups butter-flavored shortening"", ""4 cups sugar"", ""1 cup molasses"", ""4 eggs"", ""8 cups all-purpose flour"", ""2 tablespoons plus 2 teaspoons baking soda"", ""2 teaspoons ground cinnamon"", ""1 teaspoon salt"", ""1 teaspoon ground cloves"", ""1 teaspoon ground ginger"", ""Additional sugar""]","[""In a large bowl, cream shortening and sugar. Beat in molasses and eggs. Combine the flour, baking soda, cinnamon, salt, cloves and ginger; gradually add to creamed mixture. Cover and refrigerate for 1-2 hours."", ""Shape 1/4 cupfuls of dough into balls; roll in sugar. Place four cookies on a greased"", ""at a time. Bake at 350\u00b0 for 18-20 minutes or until edges are set. Remove to wire racks to cool.""]",www.tasteofhome.com/recipes/jumbo-molasses-cookies/,Gathered,"[""butter"", ""sugar"", ""molasses"", ""eggs"", ""flour"", ""baking soda"", ""ground cinnamon"", ""salt"", ""ground cloves"", ""ground ginger"", ""sugar""]"
1491353,Crab Dip In A Bread Bowl,"[""1 loaf (1 pound) loaf sourdough bread"", ""2 cups sour cream"", ""2 cans (6 ounces each) crabmeat, drained, flaked and cartilage removed or 2 cups imitation crabmeat"", ""1 can (8 ounces) water chestnuts, drained and chopped"", ""1 envelope ranch salad dressing mix"", ""Assorted fresh vegetables""]","[""Cut top fourth off of the loaf of bread; carefully hollow out bottom, leaving a 1-in. shell. Cube removed bread; set aside."", ""In a small bowl, combine the sour cream, crab, water chestnuts and salad dressing mix."", ""Fill bread shell with crab dip. Serve with vegetables and reserved bread cubes.""]",www.tasteofhome.com/recipes/crab-dip-in-a-bread-bowl/,Gathered,"[""bread"", ""sour cream"", ""crabmeat"", ""water chestnuts"", ""salad dressing"", ""fresh vegetables""]"
1491354,Apple-Raisin Bundt Cake,"[""3/4 cup butter, softened"", ""1-1/2 cups sugar"", ""1 cup plus 2 tablespoons strawberry jam"", ""3-1/3 cups all-purpose flour"", ""1-1/2 teaspoons baking soda"", ""1-1/2 teaspoons ground nutmeg"", ""3/4 teaspoon each ground allspice, cloves and cinnamon"", ""1-1/2 cups buttermilk"", ""1-3/4 cups raisins"", ""3/4 cup chopped walnuts"", ""3/4 cup chopped peeled apple"", ""1 cup confectioners' sugar"", ""4 teaspoons whole milk""]","[""In a large bowl, cream butter and sugar until light and fluffy. Stir in jam. Combine the flour, baking soda and spices; add into creamed mixture alternately with buttermilk, beating well after each addition. Stir in the raisins, walnuts and apple. Pour into a greased and floured 10-in. fluted tube pan."", ""Bake at 350\u00b0 for 1 hour or until a toothpick inserted in the center comes out clean. Cool for 10 minutes before removing from pan to a wire rack. Combine glaze ingredients; drizzle over cake.""]",www.tasteofhome.com/recipes/apple-raisin-bundt-cake/,Gathered,"[""butter"", ""sugar"", ""strawberry jam"", ""flour"", ""baking soda"", ""ground nutmeg"", ""ground allspice"", ""buttermilk"", ""raisins"", ""walnuts"", ""apple"", ""sugar"", ""milk""]"
1491355,Cream Cheese Finger Cookies,"[""1/2 cup butter, softened"", ""4 ounces cream cheese, softened"", ""1 teaspoon vanilla extract"", ""1-3/4 cups all-purpose flour"", ""1 tablespoon sugar"", ""Dash salt"", ""1 cup finely chopped pecans"", ""Confectioners' sugar""]","[""In a small bowl, cream butter and cream cheese until light and fluffy. Beat in vanilla. Combine the flour, sugar and salt; gradually add to creamed mixture and mix well. Stir in pecans (dough will be crumbly)."", ""Shape tablespoonfuls into 2-in. logs. Place 2 in. apart on ungreased"", "". Bake at 375\u00b0 for 12-14 minutes or until lightly browned. Carefully roll warm cookies in confectioners' sugar. Cool on wire racks.""]",www.tasteofhome.com/recipes/cream-cheese-finger-cookies/,Gathered,"[""butter"", ""cream cheese"", ""vanilla"", ""flour"", ""sugar"", ""salt"", ""pecans"", ""Confectioners""]"
1491356,Chili Shrimp,"[""3 tablespoons ketchup"", ""1 tablespoon sugar"", ""1 tablespoon white wine vinegar"", ""1 tablespoon soy sauce"", ""1/8 to 1/2 teaspoon crushed red pepper flakes"", ""1 pound uncooked medium shrimp, peeled and deveined"", ""1 tablespoon canola oil"", ""1 tablespoon minced fresh gingerroot"", ""3 garlic cloves, minced"", ""1 green onion, sliced"", ""1/2 teaspoon sesame oil""]","[""Combine the first five ingredients; set aside. In a large skillet or wok, stir-fry shrimp in oil for 2 minutes. Add ginger and garlic; stir-fry 2-3 minutes longer or until shrimp turn pink."", ""Add ketchup mixture to the pan and heat through. Stir in onion and sesame oil. Serve warm.""]",www.tasteofhome.com/recipes/chili-shrimp/,Gathered,"[""ketchup"", ""sugar"", ""white wine vinegar"", ""soy sauce"", ""red pepper"", ""shrimp"", ""canola oil"", ""fresh gingerroot"", ""garlic"", ""green onion"", ""sesame oil""]"
1491357,Barbecued Pork Potpie,"[""1 cup chopped onion"", ""1 cup chopped sweet red pepper"", ""1 large Anaheim pepper, seeded and chopped"", ""3/4 cup finely chopped celery"", ""2 garlic cloves, minced"", ""1 tablespoon canola oil"", ""1 teaspoon ground cumin"", ""1 teaspoon ground coriander"", ""1/4 cup white wine vinegar"", ""1 can (14-1/2 ounces) reduced-sodium chicken broth"", ""1 bottle (12 ounces) chili sauce"", ""3 tablespoons brown sugar"", ""1 ounce unsweetened chocolate, grated"", ""1 tablespoon Worcestershire sauce"", ""2 tablespoons cornstarch"", ""6 cups cubed cooked pork loin roast (2 pounds)"", ""1 tube (11-1/2 ounces) refrigerated cornbread twists""]","[""In a"", "", saute the onion, celery, peppers and garlic in oil until tender. Add cumin and coriander; cook and stir over medium heat for 2 minutes. Add vinegar and cook for 2 minutes."", ""Set aside 1/2 cup broth. Add the chili sauce, brown sugar, chocolate, Worcestershire sauce and remaining broth to vegetable mixture. Bring to a boil. Reduce heat; simmer, uncovered, for 10-15 minutes, stirring occasionally."", ""Combine cornstarch and reserved broth until smooth; stir into vegetable mixture. Bring to a boil; cook and stir for 1-2 minutes or until slightly thickened. Stir in pork. Transfer to a 13x9-in. baking dish coated with cooking spray."", ""Roll out cornbread dough and cut into strips; twist and place over filling in a lattice design. Bake, uncovered, at 375\u00b0 for 10-15 minutes or until golden brown. Let stand for 15 minutes before serving.""]",www.tasteofhome.com/recipes/barbecued-pork-potpie/,Gathered,"[""onion"", ""sweet red pepper"", ""pepper"", ""celery"", ""garlic"", ""canola oil"", ""ground cumin"", ""ground coriander"", ""white wine vinegar"", ""chicken broth"", ""chili sauce"", ""brown sugar"", ""chocolate"", ""Worcestershire sauce"", ""cornstarch"", ""loin roast"", ""twists""]"
1491358,Spicy Buffalo Chicken Wraps,"[""1/2 pound boneless skinless chicken breast, cubed"", ""1/2 teaspoon canola oil"", ""2 tablespoons Louisiana-style hot sauce"", ""1 cup shredded lettuce"", ""2 flour tortillas (6 inches), warmed"", ""2 teaspoons reduced-fat ranch salad dressing"", ""2 tablespoons crumbled blue cheese""]","[""In a"", ""coated with cooking spray, cook chicken in oil over medium heat for 6 minutes; drain. Stir in hot sauce. Bring to a boil. Reduce heat; simmer, uncovered, for 3-5 minutes or until sauce is thickened and chicken is no longer pink."", ""Place lettuce on tortillas; drizzle with ranch dressing. Top with chicken mixture and blue cheese; roll up.""]",www.tasteofhome.com/recipes/spicy-buffalo-chicken-wraps/,Gathered,"[""chicken"", ""canola oil"", ""hot sauce"", ""shredded lettuce"", ""flour tortillas"", ""salad dressing"", ""blue cheese""]"
1491359,Picnic Vegetable Salad,"[""3 cups fresh broccoli florets"", ""3 cups fresh cauliflowerets"", ""2 cups cherry tomatoes, halved"", ""2 medium cucumbers, cut into chunks"", ""1 each medium green, sweet yellow and red pepper, cut into chunks"", ""6 green onions, thinly sliced"", ""1 can (6 ounces) pitted ripe olives, drained and halved"", ""1 bottle (16 ounces) Greek vinaigrette"", ""1 cup (4 ounces) crumbled feta cheese""]","[""In a large bowl, combine the broccoli, caulifloweretes, tomatoes, cucumbers, peppers, green onions and olives. Drizzle with dressing; toss to coat. Chill until serving. Just before serving, sprinkle with cheese.""]",www.tasteofhome.com/recipes/picnic-vegetable-salad/,Gathered,"[""fresh broccoli florets"", ""fresh cauliflowerets"", ""cherry tomatoes"", ""cucumbers"", ""medium green"", ""green onions"", ""olives"", ""vinaigrette"", ""feta cheese""]"
1491360,Green Beans With Cherry Tomatoes,"[""1-1/2 pounds fresh green beans, trimmed and cut into 2-inch pieces"", ""1-1/2 cups water"", ""1/4 cup butter, cubed"", ""1 tablespoon sugar"", ""1-1/2 teaspoons dried basil"", ""1/2 teaspoon garlic salt"", ""1/4 teaspoon salt"", ""1/8 teaspoon pepper"", ""2 cups halved cherry tomatoes"", ""3 fresh basil leaves""]","[""Place beans and water in a saucepan; bring to a boil. Reduce heat; cover and simmer for 12-15 minutes or until crisp-tender."", ""Meanwhile, melt butter in a skillet; stir in the sugar, basil, garlic salt, salt and pepper. Add tomatoes; saute until tender. Drain beans; top with tomato mixture. Garnish with basil.""]",www.tasteofhome.com/recipes/green-beans-with-cherry-tomatoes/,Gathered,"[""green beans"", ""water"", ""butter"", ""sugar"", ""basil"", ""garlic salt"", ""salt"", ""pepper"", ""tomatoes"", ""basil""]"
1491361,Pierogi Pasta Shells,"[""51 uncooked jumbo pasta shells"", ""3 packages (24 ounces each) refrigerated mashed potatoes"", ""2 tablespoons dried minced onion"", ""1/2 teaspoon onion powder"", ""1/2 teaspoon garlic powder"", ""4 cups shredded cheddar cheese, divided"", ""1/2 cup chopped green onions""]","[""Cook pasta shells according to package directions; drain and rinse in cold water. Place mashed potatoes in a large microwave-safe bowl. Cover and microwave on high for 4 minutes, stirring once. Add the minced onion, onion powder and garlic powder. Stir in 2 cups of cheese until blended."", ""Stuff into shells. Place in two greased 13x9-in. baking dishes. Sprinkle with green onions and remaining cheese. Cover and bake at 350\u00b0 for 20 minutes. Uncover; bake 10 minutes longer or until heated through.""]",www.tasteofhome.com/recipes/pierogi-pasta-shells/,Gathered,"[""pasta shells"", ""potatoes"", ""onion"", ""onion powder"", ""garlic"", ""cheddar cheese"", ""green onions""]"
1491362,Almond Pistachio Baklava,"[""3 cups sugar, divided"", ""1-1/2 cups water"", ""1/2 cup honey"", ""5 teaspoons lemon juice"", ""3 cups unsalted pistachios"", ""2-1/4 cups unsalted unblanched almonds"", ""1-1/2 teaspoons ground cinnamon"", ""1/2 teaspoon ground nutmeg"", ""1-1/2 cups butter, melted"", ""2 packages (16 ounces each, 14x9-inch sheet size) frozen phyllo dough, thawed""]","[""In a small saucepan, bring 2 cups sugar, water, honey and lemon juice to a boil. Reduce heat; simmer 5 minutes. Cool."", ""Preheat oven to 350\u00b0. Working in batches, combine pistachios and almonds in a food processor; cover and process until finely chopped. Transfer to a large bowl. Stir in cinnamon, nutmeg and remaining sugar; set aside. Brush a 15x10x1-in. baking pan with some of the butter. Unroll one package of phyllo dough; cut stack into a 10-1/2x9-in. rectangle. Repeat with remaining phyllo. Discard scraps."", ""Line bottom of prepared pan with two sheets of phyllo dough (sheets will overlap slightly). Brush with butter. Repeat layers 9 times. (Keep dough covered with a damp towel until ready to use to prevent it from drying out.) Sprinkle with a third of the nut mixture."", ""Top with 10 layers of buttered phyllo dough and a third of the nut mixture; repeat layers. Top with remaining phyllo dough, buttering each layer."", ""Using a sharp knife, cut into 1-1/2-in. diamond shapes. Bake until golden brown, 40-45 minutes. Place pan on a wire rack. Slowly pour cooled sugar syrup over baklava. Cover and let stand overnight.""]",www.tasteofhome.com/recipes/almond-pistachio-baklava/,Gathered,"[""sugar"", ""water"", ""honey"", ""lemon juice"", ""unsalted pistachios"", ""unsalted unblanched almonds"", ""ground cinnamon"", ""ground nutmeg"", ""butter"", ""frozen phyllo dough""]"
1491363,Chocolate-Dipped Hazelnut Macaroons,"[""2/3 cup whole hazelnuts, toasted and skins removed"", ""3/4 cup sugar, divided"", ""1 package (7 ounces) almond paste, crumbled"", ""2 large egg whites"", ""6 ounces semisweet chocolate, melted""]","[""Preheat oven to 325\u00b0. Place hazelnuts and 1/4 cup sugar in a food processor; process until nuts are finely ground. Add almond paste, egg whites and remaining sugar; process until blended, about 3 minutes."", ""Cut a small hole in the tip of a pastry bag; insert a large star pastry tip. Fill bag with hazelnut mixture. Pipe 1-1/4-in. rosettes 2 in. apart onto parchment-lined"", ""."", ""Bake until light brown, 12-14 minutes. Cool on pans 1 minute. Remove to wire racks to cool completely."", ""Dip bottom of each cookie in melted chocolate; allow excess to drip off. Place on waxed paper-lined"", ""; refrigerate until set, about 1 hour.""]",www.tasteofhome.com/recipes/chocolate-dipped-hazelnut-macaroons/,Gathered,"[""whole hazelnuts"", ""sugar"", ""almond paste"", ""egg whites"", ""chocolate""]"
1491364,Peanut Butter Chocolate Poke Cake,"[""1 package chocolate cake mix (regular size)"", ""2 teaspoons vanilla extract, divided"", ""Dash salt"", ""2/3 cup creamy peanut butter"", ""2 cans (14 ounces each) sweetened condensed milk"", ""1 cup confectioners' sugar"", ""TOPPINGS: chopped peanut butter-filled sandwich cookies or peanut butter cups or a combination of the two""]","[""Preheat oven to 350\u00b0. Prepare cake mix according to package directions, adding 1 teaspoon vanilla and salt before mixing batter. Transfer to a greased"", "". Bake and cool completely as package directs."", ""Whisk peanut butter and milk until blended. Using the end of a wooden spoon handle, poke holes in cake 2 in. apart. Slowly pour 2 cups peanut butter mixture over cake, filling each hole. Refrigerate cake and remaining peanut butter mixture, covered, until cake is cold, 2-3 hours."", ""Combine remaining vanilla and remaining peanut butter mixture; gradually beat in enough confectioners' sugar to reach a spreading consistency. Spread over cake. Add toppings as desired. Refrigerate leftovers.""]",www.tasteofhome.com/recipes/peanut-butter-chocolate-poke-cake/,Gathered,"[""chocolate cake"", ""vanilla"", ""salt"", ""peanut butter"", ""condensed milk"", ""sugar"", ""TOPPINGS""]"
1491365,Pomegranate Ginger Spritzer,"[""1/2 cup sliced fresh gingerroot"", ""1 medium lime, sliced"", ""3 cups pomegranate juice"", ""3/4 cup orange juice"", ""3 cups chilled club soda"", ""Lime wedges, pomegranate seeds, ice, optional""]","[""Place ginger and lime slices in a pitcher; stir in pomegranate and orange juices. Refrigerate overnight."", ""Just before serving, strain and discard ginger and lime. Stir club soda into juice mixture.""]",www.tasteofhome.com/recipes/pomegranate-ginger-spritzer/,Gathered,"[""fresh gingerroot"", ""lime"", ""pomegranate juice"", ""orange juice"", ""club soda"", ""Lime wedges""]"
1491366,Roasted Honey Mustard Chicken,"[""3/4 cup honey"", ""1/3 cup extra virgin olive oil"", ""1/3 cup Dijon mustard"", ""1/4 cup lemon juice"", ""3 tablespoons chicken seasoning"", ""7 garlic cloves, minced"", ""1 broiler/fryer chicken (3 to 4 pounds)"", ""1-1/2 pounds baby red potatoes"", ""1 pound carrots, cut into 1-inch pieces"", ""3 to 4 fresh rosemary sprigs"", ""2 tablespoons extra virgin olive oil"", ""1 teaspoon chicken seasoning"", ""1/2 teaspoon salt"", ""1/4 teaspoon pepper"", ""1 medium lemon, sliced""]","[""In a small bowl, whisk the first 6 ingredients until blended. Pour 1 cup marinade into a large bowl or shallow dish. Add chicken and turn to coat. Refrigerate at least 3 hours, turning occasionally. Cover and refrigerate remaining marinade for basting."", ""Drain chicken, discarding marinade in bowl. Preheat oven to 450\u00b0. Place chicken on a rack in a shallow roasting pan, breast side up. Tuck wings under chicken; tie drumsticks together."", ""Roast 15 minutes. Meanwhile, in a large bowl, combine potatoes, carrots, rosemary, oil, chicken seasoning, salt and pepper. Add to roasting pan; reduce oven setting to 350\u00b0."", ""Roast until a thermometer inserted in thickest part of thigh reads 170\u00b0-175\u00b0, 1-1/2 - 1-3/4 hours, adding the lemon slices during the last 15 minutes of roasting and brushing occasionally with reserved marinade. Cover loosely with foil if chicken browns too quickly."", ""Remove chicken from oven; tent with foil. Let stand 15 minutes before carving; discard rosemary sprigs.""]",www.tasteofhome.com/recipes/roasted-honey-mustard-chicken/,Gathered,"[""honey"", ""extra virgin olive oil"", ""mustard"", ""lemon juice"", ""chicken seasoning"", ""garlic"", ""chicken"", ""baby red potatoes"", ""carrots"", ""rosemary sprigs"", ""extra virgin olive oil"", ""chicken seasoning"", ""salt"", ""pepper"", ""lemon""]"
1491367,Light & Creamy Chocolate Pudding,"[""3 tablespoons cornstarch"", ""2 tablespoons sugar"", ""2 tablespoons baking cocoa"", ""1/8 teaspoon salt"", ""2 cups chocolate soy milk"", ""1 teaspoon vanilla extract""]","[""In a small heavy saucepan, mix cornstarch, sugar, cocoa and salt. Whisk in milk. Cook and stir over medium heat until thickened and bubbly. Reduce heat to low; cook and stir 2 minutes longer."", ""Remove from heat. Stir in vanilla. Cool 15 minutes, stirring occasionally."", ""Transfer to dessert dishes. Refrigerate, covered, 30 minutes or until cold.""]",www.tasteofhome.com/recipes/light-creamy-chocolate-pudding/,Gathered,"[""cornstarch"", ""sugar"", ""baking cocoa"", ""salt"", ""chocolate soy milk"", ""vanilla""]"
1491368,Roasted Eggplant Dip,"[""1 medium eggplant (about 1 pound)"", ""9 green onions (white portion only)"", ""3 tablespoons reduced-fat plain yogurt"", ""1 tablespoon lemon juice"", ""1 tablespoon olive oil"", ""1/2 teaspoon salt"", ""1/4 teaspoon pepper"", ""3 tablespoons minced chives, divided"", ""Pita breads (6 inches), cut into 6 wedges"", ""Carrot sticks, optional""]","[""Pierce eggplant several times with a fork. Place eggplant and onions in a shallow foil-lined baking pan. Bake at 400\u00b0 for 25-30 minutes or until tender. Cool. Peel and cube the eggplant."", ""In a blender, combine the yogurt, lemon juice, oil, salt, pepper, eggplant and onions. Cover and process until almost smooth. Add 2 tablespoons chives; cover and process until blended."", ""Transfer to a serving bowl; sprinkle with remaining chives. Serve with pita wedges and carrots if desired.""]",www.tasteofhome.com/recipes/roasted-eggplant-dip/,Gathered,"[""eggplant"", ""green onions"", ""yogurt"", ""lemon juice"", ""olive oil"", ""salt"", ""pepper"", ""chives"", ""breads"", ""Carrot""]"
1491369,Pasta With Roasted Red Pepper Sauce,"[""1 can (14-1/2 ounces) Italian stewed tomatoes, undrained"", ""1 jar (7 ounces) roasted sweet red peppers, drained"", ""1 teaspoon sugar"", ""1/2 teaspoon ground cumin"", ""1/4 teaspoon salt"", ""1/4 teaspoon dried oregano"", ""1/4 teaspoon cayenne pepper"", ""1/4 teaspoon red wine vinegar"", ""1 small onion, chopped"", ""1 tablespoon olive oil"", ""2 garlic cloves, minced"", ""Hot cooked pasta""]","[""In a blender, combine the first eight ingredients; cover and process until smooth."", ""In a"", "", saute onion in oil until tender. Add garlic; cook 1 minute longer. Stir in pepper mixture. Bring to a boil. Reduce heat; simmer, uncovered, for 10 minutes, stirring frequently. Serve sauce with pasta.""]",www.tasteofhome.com/recipes/pasta-with-roasted-red-pepper-sauce/,Gathered,"[""Italian stewed tomatoes"", ""sweet red peppers"", ""sugar"", ""ground cumin"", ""salt"", ""oregano"", ""cayenne pepper"", ""red wine vinegar"", ""onion"", ""olive oil"", ""garlic"", ""pasta""]"
1491370,Potluck Pumpkin Torte,"[""1-2/3 cups graham cracker crumbs"", ""1/3 cup sugar"", ""1/2 cup butter, melted"", ""2 packages (8 ounces each) cream cheese, softened"", ""3/4 cup sugar"", ""2 large eggs"", ""2 envelopes unflavored gelatin"", ""1/2 cup cold water"", ""1 can (30 ounces) pumpkin pie filling"", ""1 can (5-1/2 ounces) evaporated milk"", ""2 large eggs, lightly beaten"", ""1 carton (12 ounces) frozen whipped topping, thawed""]","[""In a small bowl, combine the crumbs, sugar and butter. Press onto the bottom of an ungreased 13x9-in. baking dish; set aside. In a large bowl, beat cream cheese and sugar until smooth. Add eggs; beat on low speed just until combined. Pour over crust. Bake at 350\u00b0 until center is almost set, 25-30 minutes."", ""Meanwhile, in a small bowl, sprinkle gelatin over cold water; let stand for 1 minute. In a large saucepan, combine pie filling and evaporated milk. Bring to a boil. Add gelatin; stir until dissolved. Whisk a small amount of hot mixture into the eggs. Return all to the pan, whisking constantly."", ""Cook and stir over low heat until mixture is thickened and coats the back of a spoon. Cool for 10 minutes. Spread over cream cheese layer. Spread whipped topping over top. Cover and refrigerate overnight.""]",www.tasteofhome.com/recipes/potluck-pumpkin-torte/,Gathered,"[""graham cracker crumbs"", ""sugar"", ""butter"", ""cream cheese"", ""sugar"", ""eggs"", ""unflavored gelatin"", ""cold water"", ""pumpkin pie filling"", ""milk"", ""eggs"", ""frozen whipped topping""]"
1491371,Spiced Sweet Potato Mash,"[""2 pounds sweet potatoes, peeled and cubed"", ""1 package (8 ounces) cream cheese, softened"", ""1/2 cup 2% milk"", ""1/4 cup packed brown sugar"", ""1-1/2 teaspoons ground cinnamon"", ""1/2 teaspoon salt"", ""1/2 teaspoon ground ginger"", ""1/2 teaspoon ground nutmeg"", ""1/4 teaspoon ground cardamom"", ""1/2 cup chopped pecans, toasted""]","[""Place sweet potatoes in a large saucepan; cover with water. Bring to a boil. Reduce heat; cover and cook for 15-20 minutes or until tender. Drain."", ""In a large bowl, mash potatoes. Add the cream cheese, milk, brown sugar and seasonings; beat until smooth. Top with pecans.""]",www.tasteofhome.com/recipes/spiced-sweet-potato-mash/,Gathered,"[""sweet potatoes"", ""cream cheese"", ""milk"", ""brown sugar"", ""ground cinnamon"", ""salt"", ""ground ginger"", ""ground nutmeg"", ""ground cardamom"", ""pecans""]"
1491372,Berry Turkey Sandwich,"[""2 tablespoons reduced-fat spreadable cream cheese"", ""2 teaspoons finely chopped pecans"", ""4 slices whole wheat bread"", ""2 lettuce leaves"", ""2 slices reduced-fat Swiss cheese"", ""1/4 pound thinly sliced deli turkey breast"", ""4 fresh strawberries, sliced""]","[""In a small bowl, mix cream cheese and pecans. Spread over two slices of bread; top with lettuce, cheese, turkey, strawberries and remaining bread.""]",www.tasteofhome.com/recipes/berry-turkey-sandwich/,Gathered,"[""cream cheese"", ""pecans"", ""whole wheat bread"", ""Swiss cheese"", ""turkey breast"", ""fresh strawberries""]"
1491373,Creamy Lemonade Pie,"[""1 can (5 ounces) evaporated milk"", ""1 package (3.4 ounces) instant lemon pudding mix"", ""2 packages (8 ounces each) cream cheese, softened"", ""3/4 cup thawed lemonade concentrate"", ""1 graham cracker crust (9 inches)""]","[""In a large bowl, combine milk and pudding mix; beat on low speed for 2 minutes (mixture will be thick). In another large bowl, beat cream cheese until light and fluffy, about 3 minutes. Gradually beat in lemonade concentrate. Gradually beat in pudding mixture."", ""Pour into crust. Cover and refrigerate for at least 4 hours or until set.""]",www.tasteofhome.com/recipes/creamy-lemonade-pie/,Gathered,"[""milk"", ""cream cheese"", ""concentrate"", ""graham cracker crust""]"
